Video Link,Title,Description,Content Provider,Language
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_136ef125_5afb_40b7_8c5d_26f400a99c8d_nanoengineer_and_the_scientific_method?e=3|*|||,West Virginia | Nanoengineer and the Scientific Method,Students learn how the scientific method is used in the field of nanoengineering and about the career of researcher. The scientific method is used by a researcher in nanoengineering to develop new sources of energy.,PBS LearningMedia,English  2014-10-09
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_13db21dc_9623_4a41_aa98_c1a2c67645ce_3d_watershed_model_l_meecs_water_quality_video_lesson_4?e=4|*|||,3D Watershed Model l MEECS Water Quality: Video Lesson 4,"In this activity, students observe and participate in the movement of water by labeling the parts of a watershed using a 3D watershed model. Students answer these essential questions: What is a watershed? Why care about watersheds? How does water in your watershed reach the Great Lakes? (This video lesson ...Show More ",PBS LearningMedia,English  2016-03-28
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_14f26b9a_2a3b_4098_96ac_44c690d45a12_guts_pathway_to_the_stomach?e=5|*|||,Guts: Pathway to the Stomach,"In this video segment, students will see exactly how the digestive enzymes break down the food in Michael Mosley's body from images on the camera inside his body. Students will understand how solid food becomes unrecognizable mush through gastric acid found in the stomach. Students will also learn how ...Show More ",PBS LearningMedia,English  2013-05-09
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_150fbf40_49d6_4daa_8294_a734ac4918a9_the_great_white_shark?e=6|*|||,The Great White Shark,"The experts travel to South Africa to dissect a 900kg, 15-foot-long great white shark. Comparative anatomist Joy Reidenberg uncovers the shark's incredible array of senses, including the ability to detect the electro-magnetic field given off by other creatures. Veterinary scientist Mark Evans investigates ...Show More ",PBS LearningMedia,English  2013-06-03
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_16_good_stuff_history_robots_a_history_of_robots_the_good_stuff?e=7|*|||,A History of Robots | The Good Stuff,"Hosts Craig and Matt look at the surprisingly long history of robots, from ancient times to the renaissance and the industrial revolution. We contemplate what it means to be a machine. Is the universe a machine? Are we machines?",PBS LearningMedia,English  2016-05-10
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_17c15c65_fab7_4fa9_92f5_7856efa893fc_can_crabs_hear?e=8|*|||,"Can Crabs Hear? | In the Grass, On the Reef","Dr. David Kimbro and Dr. Randall Hughes investigate a new idea: can crabs hear? When researchers have looked at fear in marine invertebrates, they have concentrated on chemical cues emitted from predators. Our researchers became intrigued by a new idea, that crabs might hear predators as well. They conducted ...Show More ",PBS LearningMedia,English  2015-05-12
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1819bc6b_c34f_40d2_bae8_8f0c83e2d948_career_connections_biomedical_engineer?e=9|*|||,Career Connections | Biomedical Engineer,"Meet a biomedical engineer, working at the intersection of medicine & engineering, developing innovative tools that measure signals generated by the human body.",PBS LearningMedia,English  2015-10-08
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1875ae14_63a3_4b47_8800_1642b159129a_humpback_whale_migration_life_on_the_reef?e=10|*|||,Humpback whale migration | Life on the Reef,Learn about Humpback Whale reproduction in this clip from Life on the Reef. Watch how the Humpback Whales migrated to calve in the warm tropical waters of the Great Barrier Reef. Humpback Whales make this trip annually and stay for a few months for the baby whales to build up strength. At the brink of ...Show More ,PBS LearningMedia,English  2015-07-16
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1934eb6f_2801_40b2_8739_8bea96e12d99_large_animal_cat_scans_amara_the_tiger_operation_wild?e=11|*|||,Large Animal CAT Scans: Amara the Tiger | Operation Wild,"Learn how veterinarians harness the power of human medical innovations to treat some of the rarest animals on the planet. Tiara is an Amur tiger, one of just 500 left in the world. When she has a nosebleed, vets at Brookfield Zoo in Chicago can turn to a CT scanner like you'd find in one of our hospitals ...Show More ",PBS LearningMedia,English  2015-01-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_19809652_fbc1_4634_bec4_bab8bf9cd089_super_sleuths_03_collect_evidence?e=12|*|||,SciGirls | Super Sleuths 03: Collect Evidence,This SciGirls video shows the girls working with their mentor to collect the evidence from the crime scene. There are lots of steps involved in collecting evidence from a crime scene to make sure there is no contamination. The SciGirls learn about the process from their mentor and then document and collect ...Show More ,PBS LearningMedia,English | Spanish  2013-10-21
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_19820854_32cd_41de_8ab9_6d90dd1b459d_protists_unctv_science?e=13|*|||,Protists | UNC-TV Science,"Watch the animation to find out how protists, which are single-cell organisms that are neither animal nor plant, function.",PBS LearningMedia,English  2017-02-27
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1984d193_2712_4762_b9ec_8d37f32fdd9a_detailed_clam_dissection_video?e=14|*|||,Dissection 101 | Detailed Clam Dissection Video,"This video details the external and internal anatomy of a clam. Additional video, lesson plans, quizzes, additional dissections, and more are available in the in the Support Materials section above and in the Dissection 101 Collection.",PBS LearningMedia,English  2014-09-26
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1ad553bc_b6de_4a65_bc1e_dc485f0e93f0_sharks_shorelines_earth_a_new_wild?e=15|*|||,Sharks & Shorelines | EARTH A New Wild,"Research into tagging ocean predators, like lemon sharks, has helped scientists better understand coastal ecosystems. Tracking the location of these marine animals has shown top predators returning to safer mangrove ecosystems to give birth. By frequenting these coastal waters, sharks help limit grazing ...Show More ",PBS LearningMedia,English | Spanish  2014-11-05
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1ae535db_f709_4b50_a0ac_3d461705a824_chimps_get_heart_monitors_operation_wild?e=16|*|||,Chimps Get Heart Monitors | Operation Wild,"Learn how veterinarians use human medicine to treat animals. Chimpanzees are our closest relatives and they share 98% of our DNA, so it's no surprise that they share many of the same health problems we have as well. Dr. Kathryn Gamble at Lincoln Park Zoo in Chicago is studying heart disease in chimps ...Show More ",PBS LearningMedia,English  2015-01-07
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1c05da8b_0f3a_4f79_b24d_7a3486c714b8_nc_science_now_the_liver_takes_it_all?e=17|*|||,The Liver Takes it All,The risk of liver damage is one of the biggest challenges to the development and approval of new medications. Researchers at the Hamner Institute are developing a mathematical model of drug-induced injury to better predict drug induced liver injury.,PBS LearningMedia,English  2014-07-10
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1d4578f1_1c0a_4d5e_9060_3df2c6f40428_1d4578f1_1c0a_4d5e_9060_3df2c6f40428?e=18|*|||,You at the Zoo | To Be a Bird,"In this video, students learn about animal classification and what characteristics define a bird. After learning about some of the special features of birds, students join the You at the Zoo student team to investigate the special attributes of two very different bird species. This video is available ...Show More ",PBS LearningMedia,English | Spanish  2012-04-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1d65482c_10ac_404f_b397_2ed776f37301_dont_feed_wild_dolphins_georgia_outdoors?e=19|*|||,Don't Feed Wild Dolphins | Georgia Outdoors,"Because dolphins are social creatures, they learn their behaviors from one another. One dangerous behavior dolphins sometimes learn is begging. Like dogs, dolphins will beg for food from humans. And while this may look cute, begging can be very dangerous to a dolphin's health.",PBS LearningMedia,English  2020-06-15
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1db9cd00_27f9_4338_a93b_e19dad405d6e_fast_forward_launch_pad_six_flags_over_georgia?e=0|*|||,Six Flags Over Georgia | Fast Forward Launch Pad,"There’s a man working at Six Flags Over Georgia in Austell, who claims to have the best job in North America. Who could pass up an opportunity to find out why? Not us! And it turns out there are a lot of amazing jobs in this place. For example, they actually have jobs riding rides! And if you want to ...Show More ",PBS LearningMedia,English  2014-04-24
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1dfd1308_c0ba_48cf_942f_9ac9cafae922_an_unlikely_partnership_endangered_birds_and_industry_2?e=1|*|||,Part 1: An Unlikely Partnership | Platte Basin Education,"Watch this video to learn more about the unexpected relationship between heavy industry and the endangered birds, interior least terns and piping plovers.",PBS LearningMedia,English  2016-10-03
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1e3c8667_3229_4d28_ae03_d40c8b0dde66_mack_truck_chapter_6?e=2|*|||,Chapter 6: Battlefields and Highways | Raw to Ready: Mack Truck,"This chapter of Raw to Ready: Mack Truck highlights how the trench warfare of WWI and the head wounds that killed thousands of soldiers led Sir Robert Hadfield, an English metallurgist, to experiment with alloys to strengthen the brittle steel helmets of the Allied forces. The tests with manganese created ...Show More ",PBS LearningMedia,English  2014-01-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1e8e2775_9dfb_456b_af4f_782c08771b79_stewards_of_the_land_odegard_farm?e=3|*|||,Stewards of the Land | Odegaard Farm,"Growing a wide variety of grains, the Odegaards seeded marginal land to grass, mulch tilled, rotated grazing pasture and networked with other participating farmers.",PBS LearningMedia,English  2016-06-14
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1eb6b7da_794f_460c_8c8f_dce626521ca3_how_do_doctors_target_diseased_cells?e=4|*|||,How Do Doctors Target Diseased Cells?,"Student animator Steven Handy, from Western Carolina University, was able to show how nanotechnology is allowing doctors to protect healthy cells while attacking tumors with chemotherapy. Nanocarriers allow doctors to deliver higher levels of toxic drugs to cancer cells while reducing side effects in ...Show More ",PBS LearningMedia,English  2017-12-04
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1ed12ed4_130b_4b5f_8ba4_5cf6a25f6945_meecs_climate_change_l_weather_or_climate_change_video_lesson_1?e=5|*|||,MEECS Climate Change l Weather or Climate Change: Video Lesson 1,"What is the distinction between weather and climate? As a way to understand climate, pairs of students sort weather and climate statements. (This video lesson highlights activities 1 and 2 from lesson 1 of the MEECS Climate Change Unit.)",PBS LearningMedia,English  2016-08-15
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1ef91d74_2801_417c_beff_4cf4c7f6c8b6_fast_forward_launch_pad_turneradult_swim?e=6|*|||,Turner/Adult Swim | Fast Forward Launch Pad,"Some of television's most popular networks make their home in midtown Atlanta, and Fast Forward went behind the scenes to find out what makes these networks…work. We learned about the creative technology behind them, as well as other aspects of multi-level media.",PBS LearningMedia,English  2014-04-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1efce549_35c5_413f_9104_786bd2106100_using_the_last_judgment_to_explore_research_tools?e=7|*|||,"Using ""The Last Judgment"" to Explore Research Tools | Detroit Institute of Arts: Virtual Field Trip","Kathy, a research scientist at the Detroit Institute of Arts, explains how scientists use special equipment to learn more about the elements and minerals used to create paintings from hundreds of years ago.",PBS LearningMedia,English  2017-02-22
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1f828083_390e_48d6_85c1_664d548dbb12_appalachian_plateau_regions_of_georgia?e=8|*|||,Appalachian Plateau | Regions of Georgia,"Learn about the Appalachian Plateau region of Georgia, including how it was formed, its climate, wildlife, location, and industry. This video is a part of GPB Education’s Regions of Georgia virtual field trip, which you can view here.",PBS LearningMedia,English  2019-08-14
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1f8c3d6f_de0a_4386_8177_925cc31b8840_nurse_the_frontline_of_family_history?e=9|*|||,West Virginia | Nurse: the Frontline of Family History,"A nurse scientist explains why she entered this field, what the career entails, and how she uses genetic research and family health histories to assist patients in this video from WV Steam.",PBS LearningMedia,English  2014-10-14
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1f910ac2_a9c6_4978_bd9e_38de6feb3d50_bird_banding_terns_and_plovers?e=10|*|||,Activity: Bird Banding — Terns & Plovers | Platte Basin Education,"In this video, learn about the importance of researching and monitoring endangered bird species using colored flags and bands.",PBS LearningMedia,English  2016-09-30
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1fa5dd91_a35a_4c0d_8b72_e4502ae11e72_mountain_boarding_wicked_wheels?e=11|*|||,Mountain Boarding: Wicked Wheels,"A mountain board is a kind of skateboard on steroids. The decks are big, the wheels are rubber, and your feet fit into bindings. When Sean, Ben and Neil mountain board in Southern California, they notice that the boards ride differently when the tire pressure is higher or lower. Sometimes the wrong pressure ...Show More ",PBS LearningMedia,English  2011-03-22
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_1fbb6367_1acd_4992_a27b_18f2d09080c0_mn_original_painter_dan_bruggeman?e=12|*|||,MN Original | Painter Dan Bruggeman,"Learn about how painter Dan Bruggeman is interested in the places between urban and suburban; landscapes which are uniquely American. His paintings portray vignettes where humans have altered the natural environment for entertainment purposes. As a senior lecturer of studio art at at Carleton College, ...Show More ",PBS LearningMedia,English  2015-08-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_2028271f_9ba9_44ff_a3af_ab929e760e9a_scigirls_flower_power_03_brainstorm?e=13|*|||,SciGirls | Flower Power 03: Brainstorm,"Girls should be able to approach projects in their own way using their creativity, one way to do that is encouraging them to come up with unique ideas for communicating results. The SciGirls work with an artist mentor to express the big ideas that they want people to learn about the importance of collecting ...Show More ",PBS LearningMedia,English | Spanish  2015-07-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_20923f4f_805c_4ad6_aaf0_d65ca98c592f_island_life_life_on_the_reef?e=14|*|||,Island Life | Life on the Reef,"Learn about Torres Strait Islander culture from diver Simon Naawi, in this clip from Life on the Reef. Indigenous Australians for generations have based their lifestyle and food source on the Great Barrier Reef. Follow diver Simon Naawi on his dive trip that he took to catch crayfish, a job which is ...Show More ",PBS LearningMedia,English  2015-07-16
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_20c3b7fd_080b_4c70_a9fa_72c35899d815_wolves_the_ecology_of_fear?e=15|*|||,Wolves: The Ecology of Fear,"Discover why wolves and other top predators are an essential part of habitat biodiversity. In this video, QUEST Northwest and biologist Aaron Wirsing journey to Washington State’s Cascade Mountains to understand the role of wolves on the ecosystems.",PBS LearningMedia,English  2014-07-22
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_20ecc07e_175e_4505_bd6d_f142815048d8_20ecc07e_175e_4505_bd6d_f142815048d8?e=16|*|||,You at the Zoo | Survival on the Savanna,"In this video, students meet the world's fastest Cheetah, Sarah, and learn how Cheetahs have adapted to survive in their Savanna habitat. Then, join the You at the Zoo team and make predictions about how fast the Cheetah can run. This video is available in both English and Spanish audio, along with corresponding ...Show More ",PBS LearningMedia,Spanish | English  2012-04-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_20f0af4d_a582_4e78_9809_1ed4d7de69dd_the_shape_of_life_sponge_animation_spicules?e=17|*|||,The Shape of Life | Sponge Animation: Spicules,Spicules are microscopic structures of hard crystal material with fantastic shapes unique to the different species of sponge. They are part of the skeleton that helps give the sponge its shape.,PBS LearningMedia,English  2014-09-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_2151581a_7859_491d_b729_61c53777c4d9_inside_science_turning_everyday_objects_into_touch_sensitive_devices?e=18|*|||,Inside Science | Turning Everyday Objects into Touch-Sensitive Devices,"In this video from Inside Science, computer scientists at Purdue University are using capacitive sensing, which detects the electrical charge between a surface and your finger or hand",PBS LearningMedia,English  2014-08-08
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_21fa256e_3bcf_49bf_9907_eb5d5cfa9283_inside_science_snake_inspired_rescue_robots?e=19|*|||,Inside Science | Snake-Inspired Rescue Robots,"In this video from Inside Science, mechanical engineers at Georgia Tech built a new search—and—rescue robot that mimics a snake’s rectilinear locomotion movement.",PBS LearningMedia,English  2014-08-11
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_222fb5aa_09c3_4838_b8f0_20bc7b79f074_lake_sturgeon_great_lakes_now_virtual_field_trip?e=0|*|||,Lake Sturgeon | Great Lakes Now Virtual Field Trip,"They may start small, but due to restoration, they become very, very big. Great Lakes Now visits the Toldeo Zoo to see Lake Sturgeon. Lake Sturgeon in the Maumee River in Toledo, OH are one of the biggest fish in the Great Lakes Region, and grow up to 8 feet long.",PBS LearningMedia,English  2019-10-15
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_22a9a725_da38_42c0_86ec_211ea8636cd2_fast_forward_teachable_moment_frass?e=1|*|||,Teachable Moment: Frass | Fast Forward,"Learn the definition and explanation of frass, the debris or excrement produced by insects in this Teachable Moment.",PBS LearningMedia,English  2014-04-16
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_2302ec7b_3593_4958_940d_9ae98052390d_indiana_expeditions_make_your_own_aquarium?e=2|*|||,Indiana Expeditions | Make Your Own Aquarium,"Join Rick Crosslin host of Indiana Expeditions as he learns about making your own native aquarium. This video is available in both English and Spanish audio, along with corresponding closed captions.",PBS LearningMedia,English  2013-09-30
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_237547da_0805_491a_a3d9_d1e7397fc9c0_jerry_jacobson_maple_syrup_maker?e=3|*|||,Jerry Jacobson: Maple Syrup Maker | Prairie Mosaic Shorts,"Harvesting maple syrup has a long history in Minnesota, dating back to the 1500s when Native Americans transformed sap into maple sugar. Today, Jerry Jacobson of Vergas, MN has perfected his method of making maple syrup by realizing that winter weather conditions have a direct effect on his harvest in ...Show More ",PBS LearningMedia,English  2014-12-22
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_24356636_2f57_4771_b821_615e61b69610_the_shape_of_life_sponge_animation_wild_ride_through_a_sponge?e=4|*|||,The Shape of Life | Sponge Animation: Wild Ride Through a Sponge,"Along with other microscopic organisms (dinoflagellates, diatoms, bacteria, etc.), we become a tiny particle and are pulled through the canals of a sponge. Along the way we learn that sponge cells catch food and make spicules (microscopic structures that help support the sponge’s body). We are swept ...Show More ",PBS LearningMedia,English  2014-09-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_24b97c45_ad86_4477_bb56_37552a895135_cristina_diaz_taxonomist_sponge_biology?e=5|*|||,"Cristina Diaz, Taxonomist: Sponge Biology","Cristina Diaz describes her work as a taxonomist. She dives in Indonesia to study her favorite animal—the sponge. Conducting an experiment to see how fast a sponge filters, she injects a colored dye into the water. The results amaze her. She takes a sample to the lab to observe the cells under a microscope.",PBS LearningMedia,English  2014-10-09
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_25112b54_5f08_4179_9f4b_15b5906df087_nc_science_now_just_a_spoonful_of_soybeans?e=6|*|||,NC Science Now | Just a Spoonful of Soybeans,Researchers at a biotech start-up are inserting DNA markers into the protein-rich soybeans to find out whether the altered beans might turn the immune system in the gut against bacteria and off against autoimmune disease.,PBS LearningMedia,English  2014-07-10
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_253138d7_a742_4713_9a3e_fb8714cd8840_bentley_chapter_5?e=7|*|||,Chapter 5: Egyptians and Veneering | Raw to Ready: Bentley,This chapter of Raw to Ready: Bentley highlights the refined beauty of the wood interior of the Bentley Mulsanne. Veneering is a technique that was developed by ancient Egyptians to preserve the rare and valued ebony tree and is still used today. A look inside the factory reveals the painstaking attention ...Show More ,PBS LearningMedia,English  2014-01-19
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_255ea21c_2339_4907_8c4a_791c1dab01aa_working_landscapes_basics?e=8|*|||,Working Landscapes - Basics,A working landscape is an area where people live and work in a way that allows the native ecosystem to be sustained. Business and social activities are done in a way that minimizes the disturbance of native plants and animals. A working landscape is an area where humans work as responsible members of ...Show More ,PBS LearningMedia,English  2014-09-24
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_25bf4738_d657_492a_b4f7_777725701b47_coral_spawning_life_on_the_reef?e=9|*|||,Coral Spawning | Life on the Reef,Learn about reproduction of coral in this clip from Life on the Reef. Polyps of brancing coral have both sperm and eggs - but they cannot self-fertalize. Watch dive instructor Paddy Colwell witness the annual coral spawn that occured when the rise in sea temperature ripened the egg and sperm of the coral ...Show More ,PBS LearningMedia,English  2015-07-16
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_26333e1b_d21b_4a62_b571_9ff1a0f40c44_prosthetic_specialist?e=10|*|||,Prosthetic Specialist | Great Job!,"Combining her love of art & science, Prosthetic Specialist Jessie San creates state of the art prosthetic implants for the skull.",PBS LearningMedia,English  2015-09-25
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_26a6e472_4338_4963_92d5_5f44e3282f21_indiana_expeditions_invasive_insects?e=11|*|||,Indiana Expeditions | Invasive Insects,"Join Rick Crosslin, host of Indiana Expeditions, as he discovers the pros and cons to invasive insects. This video is available in both English and Spanish audio, along with corresponding closed captions.",PBS LearningMedia,Spanish | English  2013-09-30
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_26acbab4_efa8_4b84_b242_a8a1b037c1f5_high_risk_high_interview_lo_ann_wake?e=12|*|||,High Risk High | Interview - Lo Ann Wake,Lo Ann lost her husband when she was 29 years old with four children. Her message implores viewers to think about how the decisions they make about substance abuse will affect other people.,PBS LearningMedia,English  2016-05-09
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_26c7acbe_4c54_482b_830a_9a31ffe06a7d_dolphin_dive_02_plan?e=13|*|||,SciGirls | Dolphin Dive 02: Plan,The SciGirls want to know if dolphins can recognize themselves in a mirror so they plan out their investigation using a control and two variables. They will test the dolphins to see if they notice when they have a white dot on their rostrum.,PBS LearningMedia,Spanish | English  2013-10-09
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_26ce0949_160f_4827_9d0a_7ba238948489_champion_trees?e=14|*|||,Champion Trees,"Escaping the ravages of nature and man, the champion trees of Arkansas are the largest of their species in the state. With lives spanning hundreds of years, these silent sentinels have watched history unfold around them. Champion Trees is a one-hour AETN original documentary that explores these natural ...Show More ",PBS LearningMedia,English  2019-09-24
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_26ede01b_a823_4b02_b912_538b8520e3d2_energy_basics_explore_more_the_future_of_energy?e=15|*|||,The Future of Energy - Energy Basics,"Electrical power is produced and distributed through three simple steps: generation, transmission, and distribution. Learn more with this video from Explore More: The Future of Energy series.",PBS LearningMedia,English  2014-12-26
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_27b5d18f_4f2a_4b86_893f_ced5e12d1473_nc_science_now_bioprocessing?e=16|*|||,Bioprocessing/NC Science Now,Frank Graff takes a look at bioprocessing in this segment from NC Science Now.,PBS LearningMedia,English  2016-09-17
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_27c5005d_d467_4142_8b4a_66ca97d3eba4_water_the_lifeblood_the_steam_cycle_in_power_plants?e=17|*|||,Water: The Lifeblood | The Steam Cycle in Power Plants,"Power plants must be located near large sources of water, but the water is used over and over again in the steam cycle that generates our power.",PBS LearningMedia,English  2016-05-24
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_27f05937_3631_430d_9e36_e6de30be960f_the_fantastic_fur_of_sea_otters?e=18|*|||,The Fantastic Fur of Sea Otters | Deep Look,"Sea otters aren't just cute--they're a vivid example of life on the edge. Unlike whales and other ocean mammals, sea otters have no blubber. Yet they're still able to keep warm in the frigid Pacific waters. The secret to their survival? A fur coat like no other.",PBS LearningMedia,English  2015-06-23
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_27fbffb2_1a29_4df4_9c16_4679fcbd60b6_next_meal_engineering_food?e=19|*|||,Next Meal: Engineering Food,"The 2012 ballot initiative Proposition 37 would have required foods containing genetically engineered ingredients to be labeled in California. Prop 37 was defeated, but some 6 million Californians voted in favor of labeling, signaling that many aren't completely comfortable with food containing genetically ...Show More ",PBS LearningMedia,English | Spanish  2014-01-24
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_2815b0e3_0b7c_498c_8c6b_b31fcaac8fdc_fast_forward_teachable_moment_bernoullis_principle?e=0|*|||,Teachable Moment: Bernoulli's Principle | Fast Forward,"If you’ve ever wondered how planes fly, this video will help, as our experts explain Bernoulli’s Principle.",PBS LearningMedia,English  2014-04-18
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_2874784c_a4fc_42d8_84ae_86116681d652_scigirls_frog_whisperers_05_share_data_with_scientists?e=1|*|||,SciGirls | Frog Whisperers 05: Share Data with Scientists,The SciGirls take the data they collected at the rural and urban sites and upload it to the FrogWatch USA website so that other scientists and researchers can access it. The girls also get the opportunity to talk with a frog biologist that is interested in the data they collected about the species and ...Show More ,PBS LearningMedia,English | Spanish  2015-07-06
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_28d04a77_b8dd_4845_917e_a8f8c1ac5a6f_be_dna_activity_video_unc_tv_science?e=2|*|||,Be DNA: Activity | UNC-TV Science,Learn how to form your own DNA molecule with this video.,PBS LearningMedia,English  2020-04-22
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_292bc089_e3de_4e5b_be94_af16274ea13f_where_is_all_the_water_in_the_world_l_meecs_water_quality_video_lesson_2?e=3|*|||,Where Is All the Water in the World? l MEECS Water Quality: Video Lesson 2,"Students work together in groups to estimate the distribution of water in the various locations on Earth, where it is found, and discover how much fresh water is available on Earth for human use. Students answer these essential questions: Where is water found on Earth? Is there enough water on Earth ...Show More ",PBS LearningMedia,English  2016-03-28
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_29788730_0599_465e_9116_32cdf0cc72fa_meecs_energy_resources_l_michigans_energy_mix_video_lesson_2?e=4|*|||,MEECS Energy Resources l Michigan's Energy Mix: Video Lesson 2,Students will categorize Michigan’s energy resources in to renewable and non-renewable resources while working in pairs. (This video lesson highlights activities 1 and 2 from lesson 2 of the MEECS Energy Resources Unit.),PBS LearningMedia,English  2016-11-14
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_2a97c9ac_a40a_4d79_8f62_d17ab169fb24_monarch_meetup?e=5|*|||,Monarch Meetup,Monarch Butterflies migrate from all over the western United States to overwinter along the California coast. Learn about specialized photographic equipment to study what makes good Monarch overwintering habitat.,PBS LearningMedia,English  2014-01-27
http://ndl.iitkgp.ac.in/se_document/pbs_learningmedia/pbslearningmedia/resource_2abd4d37_57ca_4552_ac5a_3b795a236b69_fast_forward_launch_pad_georgia_mountain_research_and_education_center?e=6|*|||,Georgia Mountain Research And Education Center | Fast Forward Launch Pad,"The University of Georgia's College of Agriculture and Environmental Sciences offers us a tour of their Georgia Mountain Research Center, where we interview Dr. Wayne Hanna, one of the foremost turf growers in the world! He's grown grass for sports complexes as far away as the World Cup Soccer Tournament ...Show More ",PBS LearningMedia,English  2014-04-23
